Date,Close_Splits,Volume_Splits,Open_Splits,High_Splits,Low_Splits,Open_NoSplits,High_NoSplits,Low_NoSplits,Close_NoSplits,Volume_NoSplits,Daily_Return,Price_Range,Price_Change,Profit
2018-05-14, $188.15,20393070, $189.01, $189.53, $187.86,44.61645824567123,44.739207039830816,44.3449982374365,44.4134521484375,83115200,-0.2332915879209363,0.3942088023943171,-0.2030060972337324,False
2018-05-11, $188.59,26167950, $189.49, $190.06, $187.45,44.729757490410215,44.86430604769044,44.24820656504485,44.51730728149414,104848800,-0.3803491074865217,0.6160994826455877,-0.2124502089160742,False
2018-05-10, $190.04,27942430, $187.74, $190.37, $187.65,44.14644042182307,44.76487377033595,44.12527449301821,44.68727493286133,111957200,1.430398379122555,0.6395992773177426,0.5408345110382555,True
2018-05-09, $187.36,23141260, $186.55, $187.4, $185.22,43.86661488875496,44.066487418557294,43.55386936653684,44.05708312988281,92844800,0.7040994720343807,0.5126180520204571,0.1904682411278528,True
2018-05-08, $186.05,28053230, $184.99, $186.22, $183.665,43.49979138596113,43.78902083601134,43.18939600498701,43.7490463256836,113611200,0.480712492190305,0.5996248310243288,0.2492549397224692,True
2018-05-07, $185.16,42557530, $185.18, $187.67, $184.75,43.54444567941432,44.12996200529712,43.44333436364769,43.53974533081055,169805600,0.723448123953796,0.6866276416494301,-0.0047003486037766,False
2018-05-04, $183.83,56137230, $178.25, $184.25, $178.17,41.91490118724384,43.32578145161109,41.89608901981912,43.22702026367188,224805200,3.923346367806202,1.4296924317919704,1.31211907642804,True
2018-05-03, $176.89,33944110, $175.88, $177.5, $174.4411,41.357603523058685,41.73854003605556,41.01899169459304,41.59510040283203,136272800,0.1812263136748537,0.7195483414625201,0.2374968797733458,True
2018-05-02, $176.57,66454720, $175.225, $177.75, $173.8,41.20475618707623,41.7973268894039,40.868498120583496,41.51985549926758,266157600,4.417524622468916,0.9288287688204022,0.3150993121913501,True
2018-05-01, $169.1,52228910, $166.41, $169.2, $165.27,39.1307567565656,39.78681436265634,38.86268970628452,39.763301849365234,214277600,2.323617424710944,0.9241246563718164,0.6325450927996314,True
2018-04-30, $165.26,41976500, $162.13, $167.26, $161.84,38.12432968710872,39.33062963053425,38.05613514540948,38.86033630371094,169709600,1.8112134808507596,1.2744944851247697,0.7360066166022179,True
2018-04-27, $162.32,35617230, $164, $164.33, $160.63,38.56405870986155,38.64165755124664,37.77161548089102,38.16901397705078,142623200,-1.1569711713949271,0.8700420703556162,-0.3950447328107671,False
2018-04-26, $164.22,27850370, $164.12, $165.73, $163.37,38.592271403229525,38.97085769595813,38.41591139583521,38.61578750610352,111852000,0.3482933082679995,0.5549463001229213,0.023516102873998,True
2018-04-25, $163.65,28331540, $162.62, $165.42, $162.41,38.23955729051611,38.89796880402129,38.19017849013432,38.48175811767578,113528400,0.4357329059337722,0.7077903138869672,0.2422008271596709,True
2018-04-24, $162.94,33674960, $165.67, $166.33, $161.2201,38.95675744554006,39.1119551449554,37.91035523836867,38.3148078918457,134768000,-1.3918925340170585,1.201599906586729,-0.64194955369436,False
2018-04-23, $165.24,36396590, $166.835, $166.92, $164.09,39.22951893655704,39.2506812754814,38.58521577645036,38.85563659667969,146062000,-0.289612981709797,0.6654654990310362,-0.3738823398773547,False
2018-04-20, $165.72,65270950, $170.595, $171.2184, $165.43,40.11601095898135,40.26180070121921,38.90029989271545,38.9684944152832,261964400,-4.097264788102728,1.361500808503756,-1.1475165436981456,False
2018-04-19, $172.8,34693280, $174.95, $175.39, $172.66,40.8590891944193,41.242379462603296,40.60042997792192,40.63335037231445,139235200,-2.833997645602515,0.6419494846813762,-0.2257388221048444,False
2018-04-18, $177.84,20544600, $177.81, $178.82, $176.88,41.81143114656128,42.04893159283888,41.59274645355115,41.818485260009766,83018000,-0.2244536014240683,0.4561851392877329,0.0070541134484827,True
2018-04-17, $178.24,26575010, $176.49, $178.9365, $176.41,41.50105268207379,42.07716152254781,41.482240510835055,41.912559509277344,106421600,1.3764320167958033,0.5949210117127564,0.4115068272035529,True
2018-04-16, $175.82,21561320, $175.0301, $176.19, $174.8301,41.157726513426766,41.43049754589345,41.11069789115241,41.3434944152832,86313600,0.6238373031719036,0.3197996547410398,0.1857679018564368,True
2018-04-13, $174.73,25100510, $174.78, $175.84, $173.85,41.09893532790292,41.3481902278494,40.880250643703896,41.08717727661133,100497200,0.3387896284744895,0.4679395841455047,-0.0117580512915935,False
2018-04-12, $174.14,22858840, $173.41, $175, $173.04,40.77679208647928,41.150674496485806,40.689785363381375,40.94844818115234,91557200,0.98584151669312,0.4608891331044304,0.1716560946730538,True
2018-04-11, $172.44,22401040, $172.23, $173.9232, $171.7,40.49931984850081,40.89671839182734,40.37469237004453,40.54870223999024,89726400,-0.4675206619618177,0.5220260217828141,0.0493823914894306,True
2018-04-10, $173.25,28567110, $173, $174, $171.53,40.68037958406611,40.91552628686418,40.33471364390863,40.739166259765625,113634400,1.881766898715509,0.58081264295555,0.0587866756995154,True
2018-04-09, $170.05,28976200, $169.88, $173.09, $169.845,39.94673507375474,40.70155420819894,39.93968095758648,39.98670959472656,116070800,0.9918366599770856,0.7618732506124601,0.0399745209718247,True
2018-04-06, $168.38,34949690, $170.97, $172.48, $168.2,40.20303085074771,40.55810106955422,39.55167349900567,39.59400177001953,140021200,-2.5578707952251034,1.0064275705485457,-0.6090290807281775,False
2018-04-05, $172.8,26750260, $172.58, $174.2304, $172.08,40.5816178114042,40.96960843017721,40.46404446170888,40.63335037231445,107732800,0.6934296046626987,0.50556396846833,0.0517325609102528,True
2018-04-04, $171.61,34581850, $164.88, $172.01, $164.77,38.77099071456574,40.44758431792256,38.74512443292918,40.3535270690918,138422000,1.9122353815713256,1.702459884993381,1.5825363545260558,True
2018-04-03, $168.39,30237640, $167.64, $168.7455, $164.88,39.41999160319373,39.6810045768212,38.77098802003664,39.59635162353516,121112000,1.0259245745088297,0.9100165567845622,0.1763600203414341,True
2018-04-02, $166.68,37425640, $167.88, $168.94, $164.47,39.18484391069471,39.72568201023475,38.67457602874525,39.19424819946289,150347200,-0.6556250691332588,1.0511059814894992,0.0094042887681808,True
2018-03-29, $167.78,38116290, $167.805, $171.75, $166.9,39.45996549061165,40.38644402367122,39.24598114149307,39.452911376953125,153594000,0.780855119817736,1.1404628821781486,-0.0070541136585262,False
2018-03-28, $166.48,41464880, $167.25, $170.02, $165.19,39.32829223528525,39.97964970924838,38.843890525339965,39.1472282409668,166674000,-1.104890649043877,1.1357591839084122,-0.1810639943184497,False
2018-03-27, $168.34,39824200, $173.68, $175.15, $166.92,40.84027724690928,41.18594318391148,39.250686842203656,39.5845947265625,163690400,-2.564108342394422,1.9352563417078272,-1.255682520346781,False
2018-03-26, $172.77,36778560, $168.07, $173.1, $166.44,39.5211082074498,40.703895839846645,39.13781793229658,40.62629699707031,150164800,4.747209626804727,1.566077907550067,1.105188789620513,True
2018-03-23, $164.94,40984540, $168.39, $169.92, $164.94,39.59634278022612,39.95611685432764,38.78508758544922,38.78508758544922,164115200,-2.3156805322982144,1.1710292688784207,-0.8112551947768978,False
2018-03-22, $168.85,41335980, $170, $172.68, $168.6,39.97493460454661,40.60512596898789,39.64573069596585,39.70451736450195,165963200,-1.4129610927765437,0.9593952730220394,-0.270417240044658,False
2018-03-21, $171.27,36387880, $175.04, $175.09, $171.26,41.16006747469234,41.17182552464226,40.2712134368852,40.27356719970703,148219600,-2.265474748419183,0.9006120877570609,-0.886500274985309,False
2018-03-20, $175.24,19620520, $175.24, $176.8, $174.94,41.20710372924805,41.57393196024154,41.13655901066005,41.20710372924805,78597600,-0.0342220675329629,0.4373729495814871,0.0,False
2018-03-19, $175.3,32931110, $177.32, $177.47, $173.66,41.6962077406348,41.73147830463949,40.83557009838746,41.22121047973633,133787200,-1.5279180138441983,0.8959082062520309,-0.4749972608984691,False
2018-03-16, $178.02,38313330, $178.65, $179.12, $177.62,42.00894928177119,42.119468498773394,41.76674850954591,41.86080932617188,157618800,-0.3526571329254602,0.3527199892274808,-0.148139955599305,False
2018-03-15, $178.65,22676520, $178.5, $180.24, $178.0701,41.97368633907431,42.38284289256637,41.87257497940292,42.00895690917969,90975200,0.1176876918675295,0.5102679131634531,0.035270570105375,True
2018-03-14, $178.44,29334630, $180.32, $180.52, $177.81,42.401652575454754,42.44868119552501,41.81143209120384,41.95957565307617,117473600,-0.8501264043703105,0.637249104321171,-0.4420769223785825,False
2018-03-13, $179.97,31464170, $182.59, $183.5, $179.24,42.93542665160748,43.14941096767531,42.14768751429382,42.31934356689453,126774000,-0.9630465684530632,1.0017234533814872,-0.6160830847129475,False
2018-03-12, $181.72,32191070, $180.29, $182.39, $180.21,42.39459999300716,42.88840953350741,42.375791413150864,42.73086166381836,128828400,0.9667958882601636,0.5126181203565423,0.3362616708111972,True
2018-03-09, $179.98,32130360, $177.96, $180, $177.39,41.84670353867306,42.32640117322609,41.71266821269217,42.32169723510742,128740800,1.718072696323425,0.6137329605339161,0.4749936964343604,True
2018-03-08, $176.94,24518850, $175.48, $177.12, $175.07,41.26354532535344,41.649185801737886,41.16713789729796,41.60686111450195,95096400,1.0912715055514832,0.4820479044399235,0.3433157891485123,True
2018-03-07, $175.03,31686450, $174.94, $175.85, $174.27,41.136556320670735,41.35054063744195,40.97900849269013,41.15771865844727,126814000,-0.9282903210670046,0.3715321447518249,0.0211623377765377,True
2018-03-06, $176.67,23273160, $177.91, $178.25, $176.13,41.83494482565421,41.9148938321395,41.41638404105076,41.54336166381836,95154000,-0.0848380535414805,0.4985097910887361,-0.2915831618358524,False
2018-03-05, $176.82,27825140, $175.21, $177.74, $174.52,41.2000498848644,41.79497067660836,41.03779810746997,41.5786361694336,113605600,0.3461889615592683,0.7571725691383904,0.3785862845692023,True
2018-03-02, $176.21,38426060, $172.8, $176.3, $172.45,40.63334118343101,41.45635444518084,40.55103842203479,41.4351921081543,153816000,0.6914363694158432,0.9053160231460496,0.8018509247232899,True
2018-03-01, $175,48706170, $178.54, $179.775, $172.66,41.9830789846112,42.27466210614424,40.6004191991454,41.15066146850586,195208000,-1.75162888899838,1.6742429069988418,-0.8324175161053375,False
2018-02-28, $178.12,37568080, $179.26, $180.615, $178.05,42.15238633749347,42.47218591856832,41.86786090603936,41.88431930541992,151128400,-0.1513954012646534,0.6043250125289603,-0.2680670320735459,False
2018-02-27, $178.39,38885510, $179.1, $180.48, $178.16,42.11478214797207,42.43928220604922,41.89374364049426,41.94782638549805,155712400,-0.3240718037679557,0.5455385655549634,-0.166955762474025,False
2018-02-26, $178.97,37353670, $176.35, $179.39, $176.21,41.46812617400968,42.1829706355602,41.43520577620251,42.08420944213867,152648800,1.9772287904611383,0.7477648593576944,0.616083268128989,True
2018-02-23, $175.5,33772050, $173.67, $175.65, $173.54,40.83792303213014,41.30351244871162,40.80735281589202,41.26824188232422,135249600,1.7391125254941908,0.4961596328196052,0.4303188501940767,True
2018-02-22, $172.5,30953760, $171.8, $173.95, $171.71,40.39820700493959,40.903771015106486,40.3770446613819,40.56280899047852,123967600,0.8359678005315008,0.5267263537245839,0.1646019855389298,True
2018-02-21, $171.07,37378070, $172.83, $174.12, $171.01,40.640384867164016,40.94372238419849,40.212416358608365,40.22652816772461,149886400,-0.4538938802866932,0.731306025590122,-0.4138566994394068,False
2018-02-20, $171.85,33690660, $172.05, $174.26, $171.42,40.45697504613058,40.97664704592334,40.308831533368085,40.40994644165039,135722000,-0.3364010152995811,0.6678155125552578,-0.0470286044801895,False
2018-02-16, $172.43,40113790, $172.36, $174.82, $171.77,40.52988635346286,41.10834882844967,40.3911506581798,40.54634475708008,160704400,-0.3237397691921662,0.7171981702698744,0.0164584036172215,True
2018-02-15, $172.99,50908540, $169.79, $173.09, $169,39.92556329964218,40.70154825718873,39.73979895428035,40.678035736083984,204588800,3.357862261281541,0.9617493029083805,0.7524724364418063,True
2018-02-14, $167.37,40382890, $163.045, $167.54, $162.88,38.33831316239398,39.39647322333067,38.30069242048141,39.35649871826172,162579600,1.8437372103909275,1.0957808028492622,1.0181855558677384,True
2018-02-13, $164.34,32483310, $161.95, $164.75, $161.65,38.08200439585714,38.74041582243797,38.0114596737139,38.644004821777344,130196800,1.0017930538306796,0.7289561487240661,0.5620004259202034,True
2018-02-12, $162.71,60774900, $158.5, $163.89, $157.51,37.27074272909962,38.53818298500872,37.03794626199481,38.26071166992188,243278000,4.027838899719982,1.5002367230139058,0.9899689408222656,True
2018-02-09, $156.41,70583530, $157.07, $157.89, $150.24,36.934498391741066,37.12731684344801,35.32844580447681,36.77930068969727,282690400,1.223153715582059,1.7988710389711997,-0.1551977020437931,False
2018-02-08, $155.15,54145930, $160.29, $161, $155.03,37.5386155259692,37.7048933359953,36.30676750219174,36.334869384765625,217562000,-2.7516723705597435,1.3981258338035616,-1.203746141203574,False
2018-02-07, $159.54,51467440, $163.085, $163.4, $159.0685,38.19435807665087,38.266956997625066,37.252909163167054,37.36297607421875,206434400,-2.140680115918747,1.0140478344580115,-0.8313820024321217,False
2018-02-06, $163.03,68171940, $154.83, $163.72, $154,36.259921731587134,38.34188697249856,36.06554208245456,38.180294036865234,272975200,4.179174605130798,2.276344890043994,1.9203723052781,True
2018-02-05, $156.49,72215320, $159.1, $163.88, $156,37.25992247449914,38.37935916282286,36.53392635472329,36.648681640625,290954000,-2.498423896209756,1.8454328080995663,-0.6112408338741417,False
2018-02-02, $160.5,85957050, $166, $166.8, $160.1,38.87583871051159,39.06319286477697,37.49410852308551,37.58778381347656,346375200,-4.339028578357606,1.5690843416914646,-1.2880548970350247,False
2018-02-01, $167.78,44453230, $167.165, $168.62, $166.76,39.14984837452473,39.48942581837823,39.05382886516062,39.29270553588867,188923200,0.2090309422415615,0.4355969532176118,0.142857161363942,True
2018-01-31, $167.43,32234520, $166.87, $168.4417, $166.5,39.07959607542636,39.44727902539494,38.99294622732507,39.21074295043945,129915600,0.2755248512821273,0.4543327980698706,0.1311468750130942,True
2018-01-30, $166.97,45635470, $165.525, $167.37, $164.7,38.76576769764181,39.19667974455292,38.57138807818574,39.103004455566406,184192800,-0.5894544474517982,0.6252916663671755,0.3372367579245932,True
2018-01-29, $167.96,50565420, $170.16, $170.16, $167.07,39.85008693678984,39.85008693678984,39.126434961888506,39.33486557006836,202561600,-2.0698634349610834,0.7236519749013368,-0.5152213667214838,False
2018-01-26, $171.51,39075250, $172, $172, $170.06,40.28100745555258,40.28100745555258,39.82667459040098,40.16625213623047,156572000,0.2337601165792513,0.4543328651516063,-0.1147553193221142,False
2018-01-25, $171.11,41438280, $174.505, $174.95, $170.53,40.86882950605092,40.97187451966688,39.93674669163519,40.07257843017578,166116000,-1.7850705030202807,1.0351278280316905,-0.7962510758751407,False
2018-01-24, $174.22,51368540, $177.25, $177.3, $173.2,41.510504321279925,41.52221462816889,40.56202663901651,40.8009033203125,204420400,-1.592856715028479,0.9601879891523808,-0.7096010009674245,False
2018-01-23, $177.04,32395870, $177.3, $179.44, $176.82,41.5222149513268,42.02338535811327,41.4098038659825,41.46132278442383,130756400,0.0226110259350376,0.613581492130777,-0.060892166902974,False
2018-01-22, $177,27052000, $177.3, $177.78, $176.6016,41.52220833043589,41.63461939785577,41.358274779306186,41.45195007324219,108434400,-0.8181260082362085,0.2763446185495866,-0.0702582571937,False
2018-01-19, $178.46,31306390, $178.61, $179.58, $177.41,41.82900399397506,42.056170360899095,41.5479745053168,41.79387664794922,129700400,-0.4462647678908915,0.5081958555822936,-0.0351273460258383,False
2018-01-18, $179.26,31087330, $179.37, $180.1, $178.25,42.00698530300974,42.17794790326898,41.74469161004063,41.981224060058594,124773600,0.0893290444720751,0.4332562932283466,-0.0257612429511482,False
2018-01-17, $179.1,34260230, $176.15, $179.25, $175.07,41.25288738047048,41.9788834468811,40.99996336127196,41.943756103515625,137547200,1.6515822169842045,0.9789200856091398,0.690868723045142,True
2018-01-16, $176.19,29512410, $177.9, $179.39, $176.14,41.66274188502376,42.01168913853004,41.25056538489396,41.26227569580078,118263600,-0.5081538615499204,0.7611237536360775,-0.4004661892229819,False
2018-01-12, $177.09,25302200, $176.18, $177.36, $175.65,41.25990707837129,41.536255243634926,41.13578571786198,41.4730224609375,101672400,1.0326103471800074,0.400469525772948,0.2131153825662082,True
2018-01-11, $175.28,18653380, $174.59, $175.4886, $174.49,40.887551806210006,41.0983266027859,40.86413476669079,41.04914474487305,74670800,0.5680182138164458,0.234191836095114,0.1615929386630412,True
2018-01-10, $174.29,23751690, $173.16, $174.3, $173,40.552660719700334,40.81963927994158,40.515189166880944,40.81729507446289,95839600,-0.0229479844129576,0.3044501130606392,0.2646343547625562,True
2018-01-09, $174.33,21532200, $174.55, $175.06, $173.41,40.87818646172054,40.99762301388554,40.61120790656991,40.82666397094727,86336000,-0.0115100418107916,0.3864151073156279,-0.0515224907732658,False
2018-01-08, $174.35,20523870, $174.35, $175.61, $173.93,40.83136367797852,41.126444217926,40.73299992451082,40.83136367797852,82271200,-0.3713747240681631,0.3934442934151789,0.0,False
2018-01-05, $175,23589930, $173.44, $175.37, $173.05,40.618227636489486,41.07021610938013,40.52689297456693,40.98356628417969,94640000,1.1384719081661387,0.5433231348131997,0.3653386476902014,True
2018-01-04, $173.03,22342650, $172.54, $173.47, $172.08,40.40747671588122,40.62527708347144,40.29975042207205,40.52223205566406,89738400,0.4645368600229016,0.3255266613993868,0.114755339782846,True
2018-01-03, $172.23,29461040, $172.53, $174.55, $171.96,40.40512002581769,40.87818856844172,40.27163252810483,40.33486175537109,118071600,-0.0174083529646318,0.6065560403368906,-0.070258270446601,False
2018-01-02, $172.26,25400540, $170.16, $172.3, $169.26,39.85008389872191,40.3512542876815,39.63930910102925,40.34188461303711,102223600,1.7904557409951671,0.711945186652251,0.4918007143151968,True
2017-12-29, $169.23,25938760, $170.52, $170.59, $169.22,39.93439556169126,39.95078713310234,39.629945439714064,39.632286071777344,103999600,-1.0813637818207322,0.3208416933882745,-0.3021094899139172,False
2017-12-28, $171.08,16412270, $171, $171.85, $170.48,40.04680453775048,40.24586903063577,39.92502378068592,40.0655403137207,65920800,0.2813488628510496,0.3208452499498477,0.0187357759702209,True
2017-12-27, $170.6,21477380, $170.1, $170.78, $169.71,39.83603669973451,39.99528544879973,39.744702017539055,39.95313262939453,85992800,0.0175903813273814,0.2505834312606723,0.1170959296600244,True
2017-12-26, $170.57,33113340, $170.8, $171.47, $169.679,39.9999690824779,40.156877194680966,39.7376717779659,39.94610595703125,132742000,-2.537002942886557,0.4192054167150658,-0.0538631254466466,False
2017-12-22, $175.01,16339690, $174.68, $175.424, $174.5,40.90863620257095,41.08193948157864,40.86648337911435,40.98591995239258,65397600,0.0,0.2154561024642873,0.0772837498216247,True
2017-12-21, $175.01,20848660, $174.17, $176.02, $174.1,40.789199629292725,41.222456040069694,40.772808055776665,40.98591995239258,83799600,0.378523420459298,0.4496479842930299,0.1967203230998535,True
2017-12-20, $174.35,23451420, $174.87, $175.42, $173.25,40.95314090644149,41.081947180282334,40.573751130296834,40.83136367797852,93902400,-0.1088437532663189,0.5081960499855,-0.1217772284629674,False
2017-12-19, $174.54,27393660, $175.03, $175.39, $174.09,40.99060981480351,41.074919045534976,40.77046884714441,40.8758544921875,109745600,-1.065593477547122,0.3044501983905689,-0.1147553226160127,False
2017-12-18, $176.42,29385650, $174.88, $177.2, $174.86,40.95546253852708,41.49878564850216,40.95077770201914,41.31611633300781,117684400,1.4082571148083425,0.5480079464830183,0.3606537944807328,True
2017-12-15, $173.97,40122100, $173.63, $174.17, $172.46,40.66273478467583,40.78919681981972,40.38873073062717,40.74235916137695,160677200,1.0161518171692752,0.4004660891925553,0.0796243767011262,True
2017-12-14, $172.22,20442740, $172.4, $173.13, $171.65,40.37467234776361,40.54563496624817,40.19902846532238,40.33251953125,81906000,-0.0290185407579079,0.3466065009257946,-0.0421528165136066,False
2017-12-13, $172.27,23402510, $172.5, $173.54, $172,40.39808995652481,40.64164788306032,40.28099404360734,40.3442268371582,95273600,0.3319702753172171,0.3606538394529792,-0.0538631193666034,False
2017-12-12, $171.7,19088170, $172.15, $172.39, $171.461,40.316124751462965,40.37233208080657,40.15453537988255,40.21073913574219,77636800,-0.5617630927591266,0.2177967009240191,-0.1053856157207775,False
2017-12-11, $172.67,34260890, $169.2, $172.89, $168.79,39.625258391774615,40.48942684830083,39.529238880275294,40.43790435791016,141095200,1.948381807896604,0.9601879680255364,0.8126459661355483,True
2017-12-08, $169.37,23285760, $170.49, $171, $168.82,39.92737454264423,40.046811113897945,39.53627453543775,39.665077209472656,93420800,0.0295241134276258,0.5105365784601972,-0.2622973331715741,False
2017-12-07, $169.32,25656110, $169.03, $170.44, $168.91,39.58545225881169,39.9156636594759,39.55735037738816,39.65336990356445,102693200,0.1834160862972389,0.3583132820877353,0.0679176447527609,True
2017-12-06, $169.01,28397810, $167.5, $170.2047, $166.46,39.22714391139447,39.85946133735878,38.98358590362124,39.58077239990234,114240000,-0.3713654892804841,0.8758754337375407,0.3536284885078657,True
2017-12-05, $169.64,27315530, $169.06, $171.52, $168.4,39.59247791469007,40.16859150096301,39.43791041916752,39.728309631347656,109400800,-0.0942216116864957,0.7306810817954883,0.1358317166575844,True
2017-12-04, $169.8,32512580, $172.48, $172.62, $169.63,40.393410042348286,40.426196759021686,39.72596540146465,39.76577758789063,130169600,-0.7307805848910887,0.7002313575570369,-0.6276324544576539,False
2017-12-01, $171.05,39735110, $169.95, $171.67, $168.5,39.80090498652369,40.20371526243537,39.46132751194856,40.05851745605469,159037200,-0.4655072334091459,0.7423877504868059,0.2576124695309971,True
2017-11-30, $171.85,41484540, $170.43, $172.14, $168.44,39.91330934594225,40.31377892223367,39.44726992076248,40.24586486816406,166108800,1.398404876559778,0.8665090014711936,0.3325555222218099,True
2017-11-29, $169.48,41459120, $172.63, $172.92, $167.16,40.42853275152802,40.49644680316754,39.14750328244924,39.690826416015625,166665600,-2.0743495081558816,1.3489435207182936,-0.7377063355123923,False
2017-11-28, $173.07,26387240, $174.3, $174.87, $171.86,40.81964835544334,40.95313587850049,40.24821955509472,40.53159332275391,105715200,-0.5858866970092302,0.7049163234057687,-0.288055032689428,False
2017-11-27, $174.09,20591090, $175.05, $175.08, $173.34,40.99528780501954,41.00231327528309,40.594818132575305,40.77046203613281,82867200,-0.502943792156163,0.4074951427077877,-0.2248257688867241,False
2017-11-24, $174.97,14026670, $175.1, $175.5, $174.6459,41.00699714198535,41.10067245893679,40.901607943559625,40.9765510559082,56106800,0.0057070271099579,0.1990645153771666,-0.0304460860771484,False
2017-11-22, $174.96,25558680, $173.36, $175, $173.05,40.59950421138276,40.98357874929391,40.52690530078438,40.974212646484375,102355600,1.0511873237731173,0.4566734485095338,0.374708435101617,True
2017-11-21, $173.14,25047130, $170.78, $173.7, $170.78,39.995284529281854,40.67912431395637,39.995284529281854,40.547977447509766,100525200,1.8590453082341751,0.6838397846745181,0.5526929182279119,True
2017-11-20, $169.98,16041550, $170.29, $170.56, $169.56,39.88052889502063,39.943761695620736,39.709569843677855,39.80792999267578,65049600,-0.0998961788155949,0.2341918519428816,-0.0725989023448505,False
2017-11-17, $170.15,21884010, $171.04, $171.39, $169.64,40.056166933489614,40.13813549909116,39.72829981805053,39.84773635864258,87598000,-0.5552651418184285,0.4098356810406329,-0.2084305748470356,False
2017-11-16, $171.1,23598650, $171.18, $171.87, $170.3,40.08896459722849,40.25055756737149,39.88287817128605,40.07023239135742,94550000,1.1947120650764642,0.3676793960854354,-0.0187322058710677,False
2017-11-15, $169.08,28998220, $169.97, $170.3197, $168.38,39.80559095298327,39.88755953383596,39.43322675113431,39.59716033935547,116632400,-1.3190438892558,0.4543327827016483,-0.2084306136278044,False
2017-11-14, $171.34,24683350, $173.04, $173.48, $171.18,40.52457134987867,40.62761637428181,40.08897420257428,40.12644577026367,99130000,-1.511727361377635,0.5386421717075294,-0.398125579614998,False
2017-11-13, $173.97,16956290, $173.5, $174.5, $173.4,40.6322886986201,40.8664805643182,40.608868082656585,40.74235916137695,67928400,-0.4007427537955021,0.2576124816616172,0.1100704627568518,True
2017-11-10, $174.67,25129510, $175.11, $175.38, $174.27,41.00933312803533,41.072565925229945,40.81261284063416,40.906288146972656,100582000,-0.3309525236907529,0.2599530845957858,-0.1030449810626734,False
2017-11-09, $175.88,29422610, $175.11, $176.095, $173.14,40.86243530363712,41.09345600647338,40.40272970630695,41.042118072509766,117930400,-0.2042859041705758,0.6907263001664319,0.1796827688726452,True
2017-11-08, $176.24,24358920, $174.66, $176.24, $174.33,40.75743480710038,41.12613296508789,40.68042789175957,41.12613296508789,97638000,0.8180396076417296,0.4457050733283196,0.3686981579875095,True
2017-11-07, $174.81,24332120, $173.91, $175.25, $173.6,40.58241843039198,40.89511057537708,40.51007957483256,40.79243469238281,97446000,0.3213550537102261,0.3850310005445223,0.2100162619908303,True
2017-11-06, $174.25,34770480, $172.365, $174.99, $171.72,40.223061210226,40.83444857873341,40.07138316285592,40.661766052246094,140105200,1.014481546386392,0.7630654158774846,0.4387048420200941,True
2017-11-03, $172.5,59332210, $174, $174.26, $171.12,40.60343229874321,40.66410281228549,39.931374348862015,40.25340270996094,237594400,2.611409967676792,0.7327284634234772,-0.3500295887822702,False
2017-11-02, $168.11,39668100, $167.64, $168.5, $165.28,38.87661163677941,39.31998091721016,38.56858396438262,39.22897338867188,165573600,0.7310209315105176,0.751396952827541,0.3523617518924737,True
2017-11-01, $166.89,33482970, $169.87, $169.94, $165.61,39.63967348374911,39.65600990308901,38.64559097272621,38.94428253173828,134551200,-1.2718597417713973,1.0104189303627962,-0.6953909520108255,False
2017-10-31, $169.04,35779520, $167.9, $169.6499, $166.94,39.17995785839023,39.58832551023456,38.95594102621831,39.44598007202149,144187200,1.3915427094028263,0.6323844840162494,0.2660222136312598,True
2017-10-30, $166.72,44651420, $163.89, $168.07, $163.72,38.24421655987855,39.21963378647606,38.204546983869406,38.90460586547852,178803200,2.2508276177852338,1.0150868026066533,0.6603893055999706,True
2017-10-27, $163.05,44387770, $159.29, $163.6, $158.7,37.17079679432446,38.17655118799871,37.03311938262583,38.0482063293457,177816800,3.583004347863094,1.1434318053728845,0.8774095350212434,True
2017-10-26, $157.41,16916650, $157.23, $157.8295, $156.78,36.69008842265107,36.83010163635278,36.58508029271675,36.73209381103516,68002000,0.6393338912389579,0.2450213436360258,0.0420053883840907,True
2017-10-25, $156.41,21175670, $156.91, $157.55, $155.27,36.6154214690112,36.76476725223068,36.23272267696854,36.49874496459961,84828400,-0.4391926272828028,0.532044575262141,-0.1166765044115933,False
2017-10-24, $157.1,17633730, $156.29, $157.42, $156.2,36.47073300118605,36.73442298865466,36.44973208909128,36.65975189208984,71028800,0.5955150517996666,0.2846908995633797,0.1890188909037888,True
2017-10-23, $156.17,21888930, $156.89, $157.69, $155.5,36.61074435961604,36.79742743265295,36.286383899979256,36.44272994995117,87937200,-0.0512129036010944,0.5110435326736962,-0.1680144096648703,False
2017-10-20, $156.25,23907540, $156.61, $157.75, $155.96,36.54541010775939,36.811432360839845,36.39373209599778,36.461402893066406,95896400,0.173104758614917,0.4177002648420682,-0.0840072146929813,False
2017-10-19, $155.98,42357420, $156.75, $157.08, $155.02,36.57807832357771,36.65508523154097,36.174378679422176,36.39839553833008,170336800,-2.366044463381256,0.4807065521187965,-0.1796827852476283,False
2017-10-18, $159.76,16252850, $160.42, $160.71, $159.6,37.43448179679161,37.50215614986297,37.24313421920023,37.28046798706055,65496800,-0.4424586737710512,0.2590219306627404,-0.1540138097310617,False
2017-10-17, $160.47,18969700, $159.78, $160.87, $159.23,37.28513761287271,37.539491498003954,37.156792766027294,37.44615173339844,75989200,0.3690316100133817,0.3826987319766601,0.1610141205257278,True
